Año,D F,Reportado?,Categorías IPCC 2006,CO2-Absorciones en Gg,CO2 -Emisiones en Gg,CH4-Emisiones en Gg,N2O-Emisiones en Gg,HFC-32-Emisiones en Gg,HFC-125-Emisiones en Gg,HFC-134a-Emisiones en Gg,HFC-143a-Emisiones en Gg,HFC-152a-Emisiones en Gg,HFC-227ea-Emisiones en Gg,PFCs-Emisiones en Gg,SF6-Emisiones en Gg,NOX-Precursores en Gg,CO-Precursores en Gg,COVDM-Precursores en Gg,SO2-Precursores en Gg,CO2-Absorciones en Gg de CO2eq,CO2-Emisiones en Gg de CO2eq,CH4-Emisiones en Gg de CO2eq,N2O-Emisiones en Gg de CO2eq,HFC-32-Emisiones en Gg de CO2eq,HFC-125-Emisiones en Gg de CO2eq,HFC-134a-Emisiones en Gg de CO2eq,HFC-143a-Emisiones en Gg de CO2eq,HFC-152a-Emisiones en Gg de CO2eq,HFC-227ea-Emisiones en Gg de CO2eq,PFCs-Emisiones en Gg de CO2eq,SF6-Emisiones en Gg de CO2eq,Absorciones Totales.Gg de CO2eq,Emisiones totales (ΣGEI)-Gg de CO2eq,Con todas las emisiones y absorciones-Gg de CO2eq
2014,D,SI,Biomasa,-60.52,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.52,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.52,6.37,-54.15
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3B2aix Naranja,-77.87,28.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.87,28.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.87,28.41,-49.45
2014,D,SI,Biomasa,-77.87,28.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.87,28.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.87,28.41,-49.45
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3B2ax Tangelo,-6.94,61.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.94,61.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.94,61.70,54.76
2014,D,SI,Biomasa,-6.94,61.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.94,61.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.94,61.70,54.76
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3B2axi Otro,0.00,279.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,279.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,279.26,279.26
2014,D,SI,Biomasa,0.00,279.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,279.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,279.26,279.26
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3B2b Tierras convertidas en tierras de cultivo,NE,"3,253.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"3,253.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"3,253.59","3,253.59"
2014,F,SI,3B2bi Tierras forestales convertidas en tierras de cultivo,NA,"3,253.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"3,253.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,253.59","3,253.59"
2014,D,SI,Biomasa,NA,840.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,840.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840.80,840.80
2014,D,SI,MOM,NA,25.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,25.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.54,25.54
2014,D,SI,Suelos,NA,"2,387.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"2,387.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,387.25","2,387.25"
2014,X,SI,3B2bii Pastizales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B2biii Humedales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B2biv Asentamientos convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B2bv Otras tierras convertidas en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3.B.3 - Pastizales,-339.13,"32,612.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.13,"32,612.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.13,"32,612.11","32,272.98"
2014,F,SI,3B3a Pastizales que permanecen como tales,-339.13,"2,205.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.13,"2,205.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.13,"2,205.90","1,866.76"
2014,D,SI,Biomasa,-339.13,208.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.13,208.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.13,208.57,-130.56
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,D,SI,Suelos,NE,"1,997.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,997.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,997.32","1,997.32"
2014,F,SI,3B3b Tierras convertidas en pastizales,NE,"30,406.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"30,406.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"30,406.22","30,406.22"
2014,F,SI,3B3bi Tierras forestales convertidas en pastizales,NA,"30,406.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"30,406.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30,406.22","30,406.22"
2014,D,SI,Biomasa,NA,"19,016.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"19,016.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,016.70","19,016.70"
2014,D,SI,MOM,NA,403.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,403.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.03,403.03
2014,D,SI,Suelos,NA,"10,986.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"10,986.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,986.48","10,986.48"
2014,X,SI,3B3bii Tierras de cultivo convertidas en pastizales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B3biii Humedales convertidos en pastizales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B3biv Asentamientos convertidos en pastizales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B3bv Otras tierras convertidas en pastizales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3.B.4 - Humedales,NE,661.64,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,661.64,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,663.96,663.96
2014,F,SI,3B4a Humedales que permanecen como tales,NA,5.97,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,8.29
2014,D,SI,Difusón,NA,5.97,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,8.29
2014,F,SI,3B4b Tierras convertidas en humedales,NE,655.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,655.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,655.68,655.68
2014,F,SI,3B4bi Tierras forestales convertidas en humedales,NA,655.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,655.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.68,655.68
2014,D,SI,Biomasa,NA,373.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,373.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.97,373.97
2014,D,SI,MOM,NA,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.06,10.06
2014,D,SI,Suelos,NA,271.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,271.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.64,271.64
2014,X,SI,3B4bii Tierras de cultivo convertidas en humedales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B4biii Pastizales convertidos en humedales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B4biv Asentamientos convertidos en humedales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B4bv Otras tierras convertidas en humedales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3.B.5 - Asentamientos,NE,474.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,474.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,474.41,474.41
2014,X,SI,3B5a Asentamientos que permanecen como tales,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3B5b Tierras convertidas en asentamientos,NE,474.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,474.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,474.41,474.41
2014,F,SI,3B5bi Tierras forestales convertidas en Asentamientos,NA,474.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,474.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.41,474.41
2014,D,SI,Biomasa,NA,210.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,210.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.05,210.05
2014,D,SI,MOM,NA,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,4.08
2014,D,SI,Suelos,NA,260.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,260.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.28,260.28
2014,X,SI,3B5bii Tierras de cultivo convertidas en Asentamientos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B5biii Pastizales convertidos en Asentamientos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B5biv Humedales convertidos en Asentamientos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B5bv Otras tierras convertidas en Asentamientos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3.B.6 - Otras tierras,NE,"2,599.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,599.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,599.52","2,599.52"
2014,X,SI,3B6a Otras tierras que permanecen como tales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,X,SI,Biomasa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,X,SI,MOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,X,SI,Suelos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,F,SI,3B6b Tierras convertidas en otras tierras,NE,"2,599.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,599.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,599.52","2,599.52"
